time,passenger_load,wind_load,light_load,equipment_load,total_load
970,220.766,672.6526599009266,120.0,45.99827038257715,1059.4169302835037
975,216.216,1005.2566677151627,120.0,54.46318383632686,1395.9358515514896
980,211.84799999999998,694.8348985061704,120.0,54.03359052596721,1080.7164890321374
985,207.48,938.333174161824,120.0,48.52163539858567,1314.3348095604097
990,203.112,698.9052755689295,120.0,51.270470068655776,1073.2877456375852
995,198.744,1016.967557273295,120.0,47.54496107062243,1383.2565183439174
1000,194.376,734.4261286252259,120.0,48.214588237660685,1097.0167168628868
1005,190.00799999999998,1021.9039564772442,120.0,52.853245452980204,1384.7652019302243
1010,185.64,765.5990347093637,120.0,45.72142578236118,1116.960460491725
1015,181.272,959.3652597861169,120.0,48.21831503331051,1308.8555748194274
1020,177.08599999999998,660.6071028913879,120.0,46.12838792881408,1003.8214908202019
1025,172.9,917.2707493423816,120.0,47.25123361187185,1257.4219829542535
1030,168.714,729.8186327379207,120.0,47.57702582695224,1066.109658564873
1035,164.528,1011.3101977970603,120.0,51.634807176879946,1347.4730049739403
1040,160.34199999999998,672.65504284378,120.0,47.47886408356338,1000.4759069273434
1045,156.338,999.7778658548986,120.0,49.769124746979315,1325.884990601878
1050,152.152,705.7644709454057,120.0,47.9809662163149,1025.8974371617207
1055,148.148,999.0765292012042,120.0,53.265623351292916,1320.4901525524972
1060,144.326,711.6733872413822,120.0,50.13168947052216,1026.1310767119044
1065,140.322,943.4942028690158,120.0,47.3634765538697,1251.1796794228856
1070,136.5,761.743595733438,120.0,46.64309659130185,1064.88669232474
1075,132.678,1097.6064647615049,120.0,48.69393873422864,1398.9784034957333
1080,129.03799999999998,645.7294858006228,120.0,49.323948619912535,944.0914344205354
1085,125.216,1002.7101197282173,120.0,50.58930712261337,1298.5154268508304
1090,121.576,616.9602832167983,120.0,46.975302020474444,905.5115852372728
1095,118.118,1025.5775239073105,120.0,55.079683276965056,1318.7752071842756
1100,114.478,672.0906378168198,120.0,50.91503353124587,957.4836713480656
1105,111.202,1048.4952172281157,120.0,49.917269693421815,1329.6144869215375
1110,107.744,661.1646505449168,120.0,49.58579152804925,938.4944420729661
1115,104.468,973.4928768993854,120.0,48.754448027917114,1246.7153249273024
1120,101.192,674.500527245579,120.0,49.77390841654298,945.466435662122
1125,97.916,981.6178225571743,120.0,48.572029630575585,1248.1058521877499
1130,94.822,686.8237365251966,120.0,50.83761492934825,952.4833514545448
1135,91.728,958.2794800598585,120.0,49.05424269980018,1219.0617227596588
1140,88.634,706.0881545918425,120.0,47.75234251808562,962.474497109928
1145,85.722,1005.2486067836837,120.0,51.085106121087044,1262.0557129047706
1150,82.81,670.6016551573988,120.0,51.5153054117902,924.9269605691891
1155,80.08,974.443736160965,120.0,46.825430440441494,1221.3491666014065
1160,77.35,617.9201937938132,120.0,47.39856423751873,862.6687580313319
1165,74.62,1014.1288270377379,120.0,51.10952899893748,1259.8583560366756
1170,71.89,697.7185586433322,120.0,48.963725660492436,938.5722843038246
1175,69.342,1107.920030916932,120.0,49.87455023002052,1347.1365811469527
1180,66.976,713.0249265412829,120.0,50.298673052966,950.2995995942489
1185,64.428,1015.5656694613716,120.0,53.201552861623604,1253.1952223229953
1190,62.062,711.3641597485425,120.0,46.87096442600825,940.2971241745508
1195,59.696,1060.5108563422136,120.0,47.79908615078752,1288.0059424930012
1200,57.512,721.4442316088243,120.0,48.43108766318889,947.3873192720132
1205,55.327999999999996,1010.0197069517565,120.0,46.20964518481826,1231.5573521365748
1210,53.144,663.7264369125004,120.0,44.32459778522847,881.1950346977288
1215,51.141999999999996,1013.614158397075,120.0,46.2811353197514,1231.0372937168265
1220,49.14,696.9624792646099,120.0,48.3738264066409,914.4763056712508
1225,47.32,983.3411780487022,120.0,50.27578126087891,1200.936959309581
1230,45.318,699.6840136426634,120.0,50.5195786472381,915.5215922899015
1235,43.498,1021.8747435761643,120.0,50.285964422013585,1235.658707998178
1240,41.678,647.2295353309163,120.0,48.8290043552768,857.736539686193
1245,40.04,991.0734472298736,120.0,54.90685883741146,1206.020306067285
1250,38.402,696.1928163194608,120.0,48.22326174703711,902.818078066498
1255,36.763999999999996,1027.5693594818547,120.0,47.01241109601809,1231.3457705778726
1260,35.308,653.7162794050347,120.0,49.91025608402534,858.9345354890601
1265,33.67,1029.2197571682239,120.0,48.69072895127095,1231.580486119495
1270,32.214,681.5633503766678,120.0,50.86598102998026,884.643331406648
1275,30.939999999999998,996.8442724654325,120.0,52.226345615017564,1200.01061808045
1280,29.483999999999998,715.9654761888029,120.0,47.78433498430789,913.2338111731108
1285,28.21,899.0856426732829,120.0,50.27177197912199,1097.567414652405
1290,26.936,712.0884651294483,120.0,49.06421286254328,908.0886779919916
1295,25.843999999999998,1001.1002181888696,120.0,53.15544312345723,1200.0996613123268
1300,24.57,725.7305302414485,120.0,51.19545696456085,921.4959872060094
1305,23.477999999999998,986.3406988939914,120.0,47.326508935489784,1177.1452078294813
1310,22.386,687.2473731794795,120.0,50.083178451262555,879.7165516307421
1315,21.294,992.6998319312123,120.0,53.92045103061275,1187.914282961825
1320,20.384,734.823108607895,120.0,44.53066434629832,919.7377729541934
1325,19.291999999999998,928.6429934301166,120.0,48.665445901824924,1116.6004393319417
1330,18.381999999999998,696.1241471191162,120.0,48.321212382084276,882.8273595012004
1335,17.654,1012.5246088694637,120.0,43.799213836007524,1193.9778227054712
1340,16.744,647.4605847879569,120.0,52.0973526664065,836.3019374543635
1345,15.834,988.0748680587094,120.0,49.072345442160064,1172.9812135008692
1350,15.106,736.7347633685262,120.0,50.09449416253497,921.9352575310611
1355,14.378,946.2050697840134,120.0,46.46656243932756,1127.049632223341
1360,13.65,709.9396397896888,120.0,52.35322926759975,895.9428690572886
1365,12.921999999999999,997.445507960523,120.0,48.15051193352843,1178.5180198940513
1370,12.376,684.9496772466272,120.0,54.23768553942002,871.5633627860472
1375,11.648,1003.0178291098736,120.0,52.41890210898923,1187.0847312188628
1380,11.102,709.8128371387943,120.0,49.292706976149766,890.2075441149441
1385,10.556,1014.9314837116103,120.0,50.27753718278197,1195.7650208943924
1390,10.01,756.3464536239279,120.0,48.591832781029886,934.9482864049578
1395,9.464,923.6259282053873,120.0,44.48992736559812,1097.5798555709855
1400,8.918,675.4541821578757,120.0,50.49037564265614,854.8625578005318
1405,8.372,968.3240198714357,120.0,53.03003268911549,1149.726052560551
1410,8.008,715.6237607606109,120.0,48.67854595701233,892.3103067176233
1415,7.462,1017.955860770291,120.0,52.498953186432026,1197.9168139567232
1420,7.098,762.991712802963,120.0,48.38028286500714,938.4699956679701
1425,6.734,995.7360358545917,120.0,49.32084201592982,1171.7908778705216
1430,6.37,690.9537595128257,120.0,51.48451840607715,868.808277918903
1435,6.006,984.2754146137638,120.0,49.130140064485985,1159.4115546782498
0,5.6419999999999995,716.6361894778782,120.0,5.0,847.2781894778783
5,6.006,1001.6541095746885,120.0,5.0,1132.6601095746885
10,6.37,670.0951569168085,120.0,5.0,801.4651569168085
15,6.734,943.045150015903,120.0,5.0,1074.779150015903
20,7.098,656.5919843066748,120.0,5.0,788.6899843066748
25,7.462,961.3977100161158,120.0,5.0,1093.8597100161157
30,8.008,609.7589144086737,120.0,5.0,742.7669144086738
35,8.372,997.7479578989784,120.0,5.0,1131.1199578989783
40,8.918,676.0624911673627,120.0,5.0,809.9804911673627
45,9.464,980.5545299597966,120.0,5.0,1115.0185299597965
50,10.01,654.7552802337513,120.0,5.0,789.7652802337512
55,10.556,1048.1689614883371,120.0,5.0,1183.7249614883372
60,11.102,722.7983809099713,120.0,5.0,858.9003809099713
65,11.648,986.7252935051768,120.0,5.0,1123.3732935051767
70,12.376,686.9435544669793,120.0,5.0,824.3195544669793
75,12.921999999999999,1066.5183422242822,120.0,5.0,1204.4403422242822
80,13.65,675.3355999000228,120.0,5.0,813.9855999000227
85,14.378,994.6912094434683,120.0,5.0,1134.0692094434685
90,15.106,658.5386695614714,120.0,5.0,798.6446695614713
95,15.834,1001.0150915288618,120.0,5.0,1141.8490915288617
100,16.744,635.4868438049831,120.0,5.0,777.2308438049831
105,17.654,1046.177612340892,120.0,5.0,1188.831612340892
110,18.381999999999998,711.8706549024272,120.0,5.0,855.2526549024271
115,19.291999999999998,909.0825503136272,120.0,5.0,1053.3745503136272
120,20.384,706.2622807445454,120.0,5.0,851.6462807445454
125,21.294,978.0869448215508,120.0,5.0,1124.3809448215507
130,22.386,682.1410915352038,120.0,5.0,829.5270915352038
135,23.477999999999998,1019.8450372175676,120.0,5.0,1168.3230372175676
140,24.57,745.1299210667923,120.0,5.0,894.6999210667924
145,25.843999999999998,934.5749721438168,120.0,5.0,1085.418972143817
150,26.936,637.1207052181933,120.0,5.0,789.0567052181933
155,28.21,954.8943812329918,120.0,5.0,1108.1043812329917
160,29.483999999999998,733.2458343089907,120.0,5.0,887.7298343089907
165,30.939999999999998,1007.9222384085075,120.0,5.0,1163.8622384085074
170,32.214,659.5822865725611,120.0,5.0,816.796286572561
175,33.67,1004.6680457337881,120.0,5.0,1163.338045733788
180,35.308,660.0448269935519,120.0,5.0,820.3528269935518
185,36.763999999999996,977.2589873564899,120.0,5.0,1139.02298735649
190,38.402,683.2903135342806,120.0,5.0,846.6923135342806
195,40.04,1001.0626787842209,120.0,5.0,1166.1026787842209
200,41.678,674.436674417218,120.0,5.0,841.114674417218
205,43.498,936.929396109892,120.0,5.0,1105.427396109892
210,45.318,670.9773872756751,120.0,5.0,841.2953872756751
215,47.32,936.0972881528401,120.0,5.0,1108.4172881528402
220,49.14,719.6158742340602,120.0,5.0,893.7558742340602
225,51.141999999999996,931.3226284291748,120.0,5.0,1107.4646284291748
230,53.144,700.4478751603884,120.0,5.0,878.5918751603884
235,55.327999999999996,961.6338556561016,120.0,5.0,1141.9618556561015
240,57.512,662.3319676213067,120.0,5.0,844.8439676213068
245,59.696,1032.6626239426905,120.0,5.0,1217.3586239426904
250,62.062,622.6236850121078,120.0,5.0,809.6856850121078
255,64.428,966.7204331984983,120.0,5.0,1156.1484331984984
260,66.976,632.241847728911,120.0,5.0,824.217847728911
265,69.342,1047.339708941557,120.0,5.0,1241.6817089415572
270,71.89,747.7501998586449,120.0,5.0,944.6401998586449
275,74.62,984.1304727130324,120.0,5.0,1183.7504727130324
280,77.35,720.5286974479322,120.0,5.0,922.8786974479323
285,80.08,987.4772820334484,120.0,5.0,1192.5572820334485
290,82.81,693.0977160660343,120.0,5.0,900.9077160660343
295,85.722,1023.5927296779232,120.0,5.0,1234.3147296779232
300,88.634,695.7311981415002,120.0,52.673805701854874,957.0390038433551
305,91.728,1026.5919187651632,120.0,51.25995242974608,1289.5798711949094
310,94.822,725.4605638796451,120.0,49.25635963747407,989.5389235171191
315,97.916,1029.1309051826322,120.0,50.35122920637275,1297.398134389005
320,101.192,702.9965406484869,120.0,48.588911729206835,972.7774523776937
325,104.468,971.4719815032944,120.0,48.58269510617239,1244.5226766094668
330,107.744,648.7710535772483,120.0,49.620414527813644,926.1354681050619
335,111.202,948.4651461936797,120.0,46.54318279451248,1226.2103289881923
340,114.478,664.9979113718437,120.0,52.0056343371875,951.4815457090311
345,118.118,1010.3230080039065,120.0,50.07502463206453,1298.516032635971
350,121.576,713.7258270729251,120.0,51.10093586757843,1006.4027629405035
355,125.216,999.9721442820144,120.0,50.225525418348944,1295.4136697003632
360,129.03799999999998,661.7264967654693,120.0,47.83104986202673,958.595546627496
365,132.678,1067.1367583085703,120.0,52.15558719967361,1371.9703455082438
370,136.5,687.4939169911764,120.0,51.08201196299434,995.0759289541708
375,140.322,972.0044115136961,120.0,52.491783906152754,1284.818195419849
380,144.326,659.2391182944345,120.0,51.246619966045586,974.8117382604802
385,148.148,995.2677047954089,120.0,53.72585502713505,1317.141559822544
390,152.152,711.2907120929157,120.0,51.69211407470157,1035.1348261676171
395,156.338,990.499848565142,120.0,50.57570363775806,1317.4135522029
400,160.34199999999998,695.5478518140634,120.0,52.85346691890353,1028.7433187329668
405,164.528,947.0110830218056,120.0,48.41480998810946,1279.953893009915
410,168.714,654.0270842344277,120.0,50.45682929613706,993.1979135305647
415,172.9,1030.909743877171,120.0,51.282251046363854,1375.091994923535
420,177.08599999999998,733.211185537478,120.0,49.958552964986666,1080.2557385024647
425,181.272,976.6502748997301,120.0,48.14167906823403,1326.0639539679642
430,185.64,668.224258969677,120.0,50.347228357442354,1024.2114873271194
435,190.00799999999998,996.2286160279918,120.0,47.64169127579811,1353.87830730379
440,194.376,686.0992079868024,120.0,55.841778646669646,1056.316986633472
445,198.744,984.4974895028121,120.0,53.36689133167204,1356.6083808344843
450,203.112,632.172423495529,120.0,54.968456143332936,1010.2528796388618
455,207.48,1008.7834643353044,120.0,53.75711484897779,1390.0205791842823
460,211.84799999999998,735.1168801382275,120.0,49.07562558421662,1116.040505722444
465,216.216,988.6497266775309,120.0,49.29466788364534,1374.1603945611762
470,220.766,737.2351062351612,120.0,53.33179442486014,1131.3329006600213
475,225.134,974.6334012325294,120.0,50.55757053364123,1370.3249717661706
480,229.50199999999998,793.0887987086284,120.0,49.32054075545304,1191.9113394640815
485,233.87,979.8545132602092,120.0,50.42467305973042,1384.1491863199396
490,238.238,701.9916054591102,120.0,52.93072257751437,1113.1603280366246
495,242.606,993.8375960276361,120.0,53.54577325708388,1409.98936928472
500,246.974,688.6694355227116,120.0,49.64382055430132,1105.287256077013
505,251.34199999999998,969.4102984827609,120.0,50.1943629353671,1390.946661418128
510,255.70999999999998,565.1264621199849,120.0,50.051319926534624,990.8877820465194
515,259.896,1017.4995703501572,120.0,49.60351029472238,1446.9990806448795
520,264.264,677.8987528532545,120.0,50.47274729782684,1112.6355001510813
525,268.45,971.3153904050748,120.0,49.1410635712629,1408.9064539763378
530,272.63599999999997,693.2295304661529,120.0,48.310005500685584,1134.1755359668384
535,276.64,943.5589465349253,120.0,51.60772235338269,1391.806668888308
540,280.82599999999996,682.4650666710595,120.0,45.13156575951695,1128.4226324305764
545,284.83,988.4425395553271,120.0,45.93050189401367,1439.2030414493406
550,288.834,629.9139265248886,120.0,51.61731772770531,1090.3652442525938
555,292.656,957.6648903031457,120.0,47.43820852191149,1417.7590988250572
560,296.478,716.687278708839,120.0,49.74161908080516,1182.906897789644
565,300.3,1002.782026884051,120.0,46.58459543347992,1469.666622317531
570,303.94,647.825464604311,120.0,51.0910632540304,1122.8565278583415
575,307.58,962.178610352519,120.0,45.231338426859466,1434.9899487793784
580,311.038,694.3157293386989,120.0,46.63694847773034,1171.9906778164293
585,314.496,950.8143801611827,120.0,48.32597468217071,1433.6363548433535
590,317.954,679.5983590426172,120.0,56.535593878090836,1174.087952920708
595,321.048,1065.219884154402,120.0,53.82764521619317,1560.0955293705952
600,324.324,635.2975115806195,120.0,48.092630271530375,1127.7141418521499
605,327.418,1001.5823632844482,120.0,48.65686952099413,1497.6572328054424
610,330.33,636.7764717244027,120.0,49.50170916967308,1136.6081808940758
615,333.242,972.3171082145474,120.0,51.24238438115155,1476.801492595699
620,335.972,665.1806800371303,120.0,50.603359192020754,1171.756039229151
625,338.52,1013.492916057921,120.0,51.11899099405785,1523.1319070519787
630,341.068,689.5462626483701,120.0,51.37444557880567,1201.988708227176
635,343.43399999999997,1019.8012547885597,120.0,47.25105120347915,1530.486305992039
640,345.8,679.9035324023719,120.0,53.40297210238303,1199.1065045047549
645,347.80199999999996,973.788976584772,120.0,46.59436218706149,1488.1853387718334
650,349.986,724.0102323501844,120.0,46.67322218783182,1240.6694545380165
655,351.806,930.1818433149399,120.0,47.06492480844345,1449.0527681233834
660,353.626,747.264453150769,120.0,49.55301231382398,1270.443465464593
665,355.264,964.9486424843835,120.0,49.971517821198184,1490.1841603055818
670,356.71999999999997,742.0057651455993,120.0,42.58548973288394,1261.3112548784832
675,357.99399999999997,958.6987703820099,120.0,50.77224788184135,1487.4650182638513
680,359.268,699.2467500940874,120.0,48.1036827967405,1226.6184328908278
685,360.36,1057.5635554439907,120.0,50.03436107288303,1587.9579165168736
690,361.27,704.7323263529646,120.0,50.99047595410417,1236.9928023070688
695,362.18,955.1829621355205,120.0,48.86285598060908,1486.2258181161296
700,362.726,695.413467190368,120.0,53.21244131857443,1231.3519085089426
705,363.272,1024.9937238453758,120.0,48.32803367387032,1556.593757519246
710,363.63599999999997,694.5962564421202,120.0,51.29881116619666,1229.5310676083168
715,363.818,970.215843267231,120.0,47.29599111755617,1501.3298343847873
720,364.0,685.1289058665334,120.0,49.28426153075429,1218.4131673972877
725,363.818,1025.0693561949165,120.0,47.03940196537522,1555.9267581602917
730,363.63599999999997,711.4527810388614,120.0,51.00224823445695,1246.0910292733183
735,363.272,987.6565906502532,120.0,52.09150270686948,1523.0200933571227
740,362.726,658.2984018906649,120.0,47.05343630202527,1188.0778381926903
745,362.18,926.8799148863595,120.0,53.83925466573239,1462.899169552092
750,361.27,766.9104764960116,120.0,46.76216680141966,1294.9426432974312
755,360.36,1013.8081278610442,120.0,48.60113765426782,1542.769265515312
760,359.268,707.5259528852259,120.0,50.73580415938456,1237.5297570446105
765,357.99399999999997,976.1599238503059,120.0,46.44481261914277,1500.5987364694486
770,356.71999999999997,733.2354701545219,120.0,48.77711386113556,1258.7325840156575
775,355.264,1023.0580190569004,120.0,54.16489599263581,1552.4869150495363
780,353.626,715.1993555265616,120.0,46.84846285775625,1235.6738183843177
785,351.806,985.9535777817823,120.0,49.82265749572458,1507.582235277507
790,349.986,698.2115742268354,120.0,53.839149250098714,1222.0367234769342
795,347.80199999999996,938.4233426763319,120.0,51.34608827646308,1457.5714309527948
800,345.8,593.3898305898215,120.0,51.68946485515684,1110.8792954449782
805,343.43399999999997,1018.3283483780099,120.0,50.55111524172603,1532.3134636197358
810,341.068,751.4694403907783,120.0,49.68775610709372,1262.225196497872
815,338.52,1028.9093402468147,120.0,49.19070135108931,1536.620041597904
820,335.972,583.3291749965156,120.0,51.46089957094349,1090.762074567459
825,333.242,969.5465404430802,120.0,54.673626436359385,1477.4621668794396
830,330.33,735.6388868420809,120.0,48.73464103165997,1234.7035278737408
835,327.418,866.9515342557444,120.0,47.63281202352352,1362.0023462792678
840,324.324,729.1082990741462,120.0,48.906869875022686,1222.3391689491689
845,321.048,1061.404249617775,120.0,50.408512977978454,1552.8607625957534
850,317.954,716.5320911876335,120.0,50.863852471631205,1205.3499436592647
855,314.496,966.9896423461404,120.0,50.91024228620061,1452.395884632341
860,311.038,664.9219926280052,120.0,50.364959188834064,1146.3249518168393
865,307.58,1067.3595290224737,120.0,48.80007506733536,1543.739604089809
870,303.94,765.0491335050981,120.0,49.39054199872869,1238.3796755038268
875,300.3,1044.6004568630688,120.0,45.41058434675655,1510.3110412098254
880,296.478,692.6672111737038,120.0,51.59632927939458,1160.7415404530984
885,292.656,1023.9653197995101,120.0,53.03899305873141,1489.6603128582415
890,288.834,624.6939599684562,120.0,50.58624532429062,1084.1142052927466
895,284.83,973.4777522127794,120.0,49.8316186662236,1428.139370879003
900,280.82599999999996,707.1659616431945,120.0,51.5042352085239,1159.4961968517182
905,276.64,1032.8234585234197,120.0,50.040427609986025,1479.5038861334058
910,272.63599999999997,695.9142699173456,120.0,50.99213913560063,1139.5424090529461
915,268.45,1006.5272617911397,120.0,49.05269268473579,1444.0299544758755
920,264.264,662.1070843728427,120.0,46.90707716386255,1093.2781615367053
925,259.896,1013.1920416792916,120.0,47.55038898977909,1440.6384306690707
930,255.70999999999998,677.6052791229636,120.0,52.19589581423266,1105.5111749371963
935,251.34199999999998,962.8079737229082,120.0,53.40518527197155,1387.5551589948798
940,246.974,692.1979368005775,120.0,51.40605984985762,1110.5779966504351
945,242.606,1005.1868273041789,120.0,48.04362077750737,1415.8364480816863
950,238.238,713.5157773022007,120.0,53.24944682602266,1125.0032241282233
955,233.87,1011.490469438673,120.0,48.681185841217754,1414.0416552798908
960,229.50199999999998,674.1263234582256,120.0,50.22835382678629,1073.8566772850118
965,225.134,997.6233216896219,120.0,53.25651803055388,1396.0138397201758
970,220.766,679.0126328584739,120.0,50.485674589648525,1070.2643074481225
975,216.216,938.6391857410065,120.0,50.402140035486866,1325.2573257764934
980,211.84799999999998,706.0020391593739,120.0,51.757542828587276,1089.607581987961
985,207.48,1072.288123112101,120.0,54.47266361562529,1454.2407867277263
990,203.112,544.7234404970214,120.0,51.979823324333196,919.8152638213546
995,198.744,1028.2967069742224,120.0,49.41524083642647,1396.4559478106487
1000,194.376,703.7691866208406,120.0,50.707998802406124,1068.8531854232467
1005,190.00799999999998,965.4810649636652,120.0,50.30925534426483,1325.79832030793
1010,185.64,594.7497646007673,120.0,53.80542784803867,954.195192448806
1015,181.272,976.2340039336418,120.0,47.733516746099504,1325.2395206797412
1020,177.08599999999998,726.7631632455028,120.0,55.78098033344514,1079.630143578948
1025,172.9,989.9177737404829,120.0,48.839442078352164,1331.657215818835
1030,168.714,680.1030745652007,120.0,48.96681792887905,1017.7838924940799
1035,164.528,1068.3431795484596,120.0,53.63895159255708,1406.5101311410167
1040,160.34199999999998,684.1714548702812,120.0,50.39269713788817,1014.9061520081693
1045,156.338,1006.9728795426278,120.0,50.53986246282202,1333.8507420054498
1050,152.152,688.464445628711,120.0,51.174476665488406,1011.7909222941995
1055,148.148,1031.9318231118539,120.0,51.563280876217945,1351.6431039880717
1060,144.326,689.1613727998014,120.0,55.250486627842776,1008.7378594276441
1065,140.322,995.9326389385492,120.0,48.852851816582,1305.1074907551313
1070,136.5,669.898237244434,120.0,50.120510638333215,976.5187478827672
1075,132.678,1042.137464655909,120.0,47.71882108603561,1342.5342857419448
1080,129.03799999999998,694.0877073196372,120.0,51.95681524926295,995.0825225689001
1085,125.216,1008.325054770578,120.0,47.41523786135407,1300.9562926319322
1090,121.576,626.386700425032,120.0,52.59254207866099,920.5552425036931
1095,118.118,959.1038734862608,120.0,50.844045025108336,1248.065918511369
1100,114.478,651.0632056789894,120.0,45.04068580216643,930.5818914811558
1105,111.202,992.1687258369973,120.0,50.38317926982133,1273.7539051068186
1110,107.744,720.1872911503027,120.0,48.9851857961514,996.9164769464542
1115,104.468,1071.856835333734,120.0,49.45581746199878,1345.7806527957327
1120,101.192,651.6865663186996,120.0,47.986075686333685,920.8646420050334
1125,97.916,1014.0776167477997,120.0,50.93697878127434,1282.930595529074
1130,94.822,701.8751050609482,120.0,54.64607658188339,971.3431816428315
1135,91.728,1026.1109866403508,120.0,48.35429100237667,1286.1932776427275
1140,88.634,664.9950145450831,120.0,47.4919021119865,921.1209166570696
1145,85.722,1036.548382862316,120.0,47.55124347776747,1289.8216263400834
1150,82.81,674.5712156081808,120.0,46.334502478725724,923.7157180869066
1155,80.08,954.7230837892361,120.0,47.94923196798188,1202.752315757218
1160,77.35,658.9390310936702,120.0,50.143969843321564,906.4330009369918
1165,74.62,955.3073761413839,120.0,49.190507620181975,1199.1178837615657
1170,71.89,684.8893965672419,120.0,53.428198810686084,930.207595377928
1175,69.342,989.5308889034542,120.0,51.197802852560095,1230.0706917560142
1180,66.976,667.1967868719395,120.0,50.98055224309101,905.1533391150305
1185,64.428,968.9611798306214,120.0,50.82719802949382,1204.216377860115
1190,62.062,706.7562064024157,120.0,44.71080761331765,933.5290140157334
1195,59.696,1017.6158221333994,120.0,52.81037753022421,1250.1221996636236
1200,57.512,656.2081956859996,120.0,49.737258317296934,883.4574540032966
1205,55.327999999999996,978.1499337538775,120.0,50.994426678613614,1204.472360432491
1210,53.144,678.0099865184296,120.0,47.36244464318717,898.5164311616168
1215,51.141999999999996,982.9915598650814,120.0,50.93290742364964,1205.066467288731
1220,49.14,607.9908034356406,120.0,51.716364644987145,828.8471680806277
1225,47.32,1012.1655066687721,120.0,46.771738301332924,1226.2572449701051
1230,45.318,721.6006750046023,120.0,50.69033202224328,937.6090070268456
1235,43.498,1016.3794304194018,120.0,53.227421675726276,1233.104852095128
1240,41.678,650.7527195818204,120.0,42.174039740143165,854.6047593219636
1245,40.04,916.2888555745259,120.0,46.270122638172126,1122.5989782126978
1250,38.402,641.0751896909992,120.0,49.755847095883,849.2330367868823
1255,36.763999999999996,977.1276644202562,120.0,45.943201003754936,1179.8348654240112
1260,35.308,653.001610077222,120.0,48.49606707030131,856.8056771475233
1265,33.67,1028.211701315222,120.0,47.898914839551296,1229.7806161547733
1270,32.214,606.9300128160772,120.0,51.45592493641978,810.5999377524971
1275,30.939999999999998,1014.9206517912767,120.0,49.367675259776505,1215.2283270510532
1280,29.483999999999998,756.2505649809085,120.0,50.05167544149235,955.7862404224009
1285,28.21,992.8727420348994,120.0,48.270973316492785,1189.353715351392
1290,26.936,688.780560756646,120.0,51.40894457437021,887.1255053310163
1295,25.843999999999998,1026.8790832447532,120.0,47.5027291509928,1220.225812395746
1300,24.57,734.2471067649429,120.0,47.97138313112603,926.788489896069
1305,23.477999999999998,1000.0780710972966,120.0,54.80078787564689,1198.3568589729434
1310,22.386,751.9386649660548,120.0,46.0038079163936,940.3284728824484
1315,21.294,1027.739256729394,120.0,49.24024415425877,1218.2735008836528
1320,20.384,716.0289508699224,120.0,50.50415730819332,906.9171081781157
1325,19.291999999999998,870.8488257052809,120.0,49.62561676067987,1059.7664424659608
1330,18.381999999999998,717.7930742924382,120.0,49.02094281046669,905.1960171029048
1335,17.654,978.0042460013747,120.0,51.70467840721978,1167.3629244085944
1340,16.744,718.0121060698048,120.0,47.47166688342529,902.2277729532301
1345,15.834,983.4052013814102,120.0,56.226745368938424,1175.4659467503486
1350,15.106,734.2401744370495,120.0,51.044318090252105,920.3904925273016
1355,14.378,1030.1386588206872,120.0,54.95487850889195,1219.471537329579
1360,13.65,779.5739176247018,120.0,52.9076039105356,966.1315215352374
1365,12.921999999999999,976.316587023556,120.0,44.0670424561383,1153.3056294796945
1370,12.376,705.680349551796,120.0,52.159182636260006,890.2155321880559
1375,11.648,979.0500474795932,120.0,46.31071986343161,1157.0087673430248
1380,11.102,645.5409165799305,120.0,47.63020817404443,824.2731247539749
1385,10.556,940.8843147042328,120.0,48.51415022739397,1119.9544649316267
1390,10.01,800.6492464251875,120.0,48.883725399705135,979.5429718248926
1395,9.464,986.5049756168303,120.0,53.31945963518678,1169.2884352520173
1400,8.918,710.0635420933224,120.0,47.22129184388841,886.2028339372108
1405,8.372,1055.8643173228388,120.0,49.49723819111802,1233.7335555139568
1410,8.008,663.7238856127183,120.0,48.80772937778608,840.5396149905044
1415,7.462,942.893809415614,120.0,51.7073822572732,1122.0631916728871
1420,7.098,709.5849007321323,120.0,47.76634037422682,884.4492411063591
1425,6.734,964.845079962894,120.0,49.916035004656145,1141.49511496755
1430,6.37,686.4628156005573,120.0,46.165505091661636,858.998320692219
1435,6.006,1024.8240858779443,120.0,52.90895040584171,1203.7390362837862
0,5.6419999999999995,686.2978779771012,120.0,5.0,816.9398779771012
5,6.006,991.2685303864052,120.0,5.0,1122.2745303864053
10,6.37,705.5823987386831,120.0,5.0,836.9523987386831
15,6.734,1048.6774695288045,120.0,5.0,1180.4114695288044
20,7.098,690.6924903157415,120.0,5.0,822.7904903157414
25,7.462,939.81138050934,120.0,5.0,1072.2733805093399
30,8.008,657.7002177066562,120.0,5.0,790.7082177066562
35,8.372,980.0054234279997,120.0,5.0,1113.3774234279997
40,8.918,743.0578467547526,120.0,5.0,876.9758467547526
45,9.464,912.7265857488507,120.0,5.0,1047.1905857488507
50,10.01,693.9773307980973,120.0,5.0,828.9873307980973
55,10.556,1034.91928293362,120.0,5.0,1170.47528293362
60,11.102,710.8626537098692,120.0,5.0,846.9646537098691
65,11.648,1019.0544694007109,120.0,5.0,1155.702469400711
70,12.376,694.8022494769245,120.0,5.0,832.1782494769245
75,12.921999999999999,983.6164222084426,120.0,5.0,1121.5384222084426
80,13.65,741.2546107920978,120.0,5.0,879.9046107920977
85,14.378,1036.4730204799027,120.0,5.0,1175.8510204799027
